"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"EPFU","317428_NE",317428,"NE","South Coastal Region",49.06292,-120.79944,8,6,TRUE,0.7799,0.5833,0.4305,0.7224
"EPFU","317428_NW",317428,"NW","South Coastal Region",49.06417,-120.90943,8,6,TRUE,0.7706,0.7439,0.5873,0.8726
"EPFU","317428_SE",317428,"SE","South Coastal Region",49.06053,-120.77309,7,6,TRUE,0.8799,0.5728,0.419,0.7119
"EPFU","317428_SW",317428,"SW","South Coastal Region",49.04617,-120.85085,6,2,TRUE,0.3792,0.5149,0.3335,0.6906
"EPFU","326072_NE",326072,"NE","South Coastal Region",49.09743,-122.51957,7,5,TRUE,0.7909,0.7086,0.6063,0.7993
"EPFU","326072_NW",326072,"NW","South Coastal Region",49.05235,-122.58989,9,8,TRUE,0.914,0.6766,0.5707,0.7734
"EPFU","326072_SE",326072,"SE","South Coastal Region",49.0144,-122.52755,6,3,TRUE,0.5358,0.6912,0.588,0.7845
"EPFU","326072_SW",326072,"SW","South Coastal Region",49.01082,-122.58104,9,8,TRUE,0.9472,0.7485,0.6517,0.8392
"EPFU","37274_NE",37274,"NE","Northern Region",53.08874,-119.20318,6,2,TRUE,0.3469,0.3579,0.2252,0.5185
"EPFU","37274_SE",37274,"SE","Northern Region",53.05051,-119.21418,5,4,TRUE,0.8995,0.6114,0.4795,0.7392
"EPFU","37274_SW",37274,"SW","Northern Region",53.03564,-119.22895,6,2,TRUE,0.3499,0.4752,0.3327,0.6208
"EPFU","38442_NW",38442,"NW","Okanagan Region",51.51999,-122.28978,6,6,TRUE,1,0.8815,0.8049,0.9416
"EPFU","38442_SW",38442,"SW","Okanagan Region",51.50238,-122.28992,7,7,TRUE,1,0.8875,0.8135,0.9451
"EPFU","42026_NE",42026,"NE","Northern Region",55.85527,-121.65345,3,2,TRUE,0.7396,0.5327,0.4242,0.6372
"EPFU","42026_NW",42026,"NW","Northern Region",55.83616,-121.71691,3,1,TRUE,0.5279,0.5738,0.4604,0.686
"EPFU","42026_SE",42026,"SE","Northern Region",55.81797,-121.66405,3,3,TRUE,1,0.5131,0.4086,0.6132
"EPFU","42026_SW",42026,"SW","Northern Region",55.81131,-121.70131,3,1,TRUE,0.4124,0.4675,0.3684,0.5681
"EPFU","47210_NW",47210,"NW","Okanagan Region",49.84159,-119.9783,3,2,TRUE,0.8432,0.693,0.5133,0.8537
"EPFU","47210_SE",47210,"SE","Okanagan Region",49.79638,-119.86985,3,2,TRUE,0.894,0.7221,0.5674,0.8519
"EPFU","47210_SW",47210,"SW","Okanagan Region",49.79097,-119.95267,2,2,TRUE,1,0.8044,0.6819,0.8978
"EPFU","47322_NE",47322,"NE","Northern Region",55.69808,-120.43213,8,7,TRUE,0.9035,0.3945,0.283,0.5155
"EPFU","47322_NW",47322,"NW","Northern Region",55.70016,-120.48989,6,6,TRUE,1,0.5101,0.4002,0.6238
"EPFU","47322_SE",47322,"SE","Northern Region",55.64597,-120.40102,5,1,TRUE,0.2636,0.3959,0.2789,0.5231
"EPFU","47322_SW",47322,"SW","Northern Region",55.65446,-120.49465,8,5,TRUE,0.6805,0.4941,0.3999,0.5894
"EPFU","57322_NE",57322,"NE","South Coastal Region",49.09454,-122.09881,7,5,TRUE,0.7407,0.6421,0.5214,0.7564
"EPFU","57322_NW",57322,"NW","South Coastal Region",49.07915,-122.16077,7,5,TRUE,0.7392,0.6704,0.5792,0.7591
"EPFU","57322_SE",57322,"SE","South Coastal Region",49.0141,-122.09198,7,4,TRUE,0.5866,0.686,0.556,0.8005
"EPFU","57322_SW",57322,"SW","South Coastal Region",49.01663,-122.15131,7,5,TRUE,0.7277,0.7774,0.6728,0.8721
"EPFU","58842_NW",58842,"NW","Northern Region",54.79952,-121.1886,2,2,TRUE,1,0.4874,0.3233,0.6567
"EPFU","58842_SE",58842,"SE","Northern Region",54.73781,-121.16052,2,2,TRUE,1,0.3332,0.2021,0.4879
"EPFU","58842_SW",58842,"SW","Northern Region",54.75716,-121.25541,2,1,TRUE,0.5268,0.3496,0.2081,0.5121
"EPFU","5994_NE",5994,"NE","Kootenay Region",49.26067,-115.24894,5,5,TRUE,1,0.7985,0.689,0.8915
"EPFU","5994_SE",5994,"SE","Kootenay Region",49.21228,-115.26277,5,4,TRUE,0.8347,0.773,0.6467,0.875
"EPFU","60586_NW",60586,"NW","Kootenay Region",50.93041,-116.39001,6,6,TRUE,1,0.8663,0.7817,0.9306
"EPFU","60586_SW",60586,"SW","Kootenay Region",50.90342,-116.39335,6,4,TRUE,0.8259,0.7951,0.6365,0.9162
"EPFU","6202_NE",6202,"NE","South Coastal Region",48.53741,-123.50119,6,5,TRUE,0.8572,0.6602,0.5693,0.7475
"EPFU","6202_NW",6202,"NW","South Coastal Region",48.50788,-123.60088,6,0,FALSE,0.0372,0.5466,0.4225,0.6651
"EPFU","6202_SE",6202,"SE","South Coastal Region",48.48934,-123.5079,4,3,TRUE,0.8204,0.7297,0.6512,0.8036
"EPFU","6202_SW",6202,"SW","South Coastal Region",48.48637,-123.54913,7,3,TRUE,0.5479,0.6652,0.5703,0.7544
"EPFU","70250_NW",70250,"NW","Kootenay Region",51.24583,-116.91793,6,6,TRUE,1,0.8453,0.7466,0.9205
"EPFU","70250_SW",70250,"SW","Kootenay Region",51.20982,-116.89974,4,3,TRUE,0.9401,0.8456,0.7511,0.9227
"EPFU","73002_NE",73002,"NE","Okanagan Region",50.85067,-121.87219,8,8,TRUE,1,0.8303,0.7274,0.9134
"EPFU","73002_SE",73002,"SE","Okanagan Region",50.82484,-121.86896,9,8,TRUE,0.9743,0.9343,0.8658,0.9767
"EPFU","73002_SW",73002,"SW","Okanagan Region",50.80422,-121.87782,9,9,TRUE,1,0.8987,0.8228,0.9519
"EPFU","73786_NW",73786,"NW","South Coastal Region",49.12334,-123.06198,9,4,TRUE,0.4909,0.757,0.6583,0.8423
"EPFU","73786_SE",73786,"SE","South Coastal Region",49.12604,-123.00163,9,9,TRUE,1,0.7322,0.6031,0.8413
"EPFU","73786_SW",73786,"SW","South Coastal Region",49.10823,-123.07992,7,4,TRUE,0.6651,0.745,0.6124,0.8585
"EPFU","77162_NE",77162,"NE","Kootenay Region",50.95478,-118.09975,5,0,FALSE,0.0184,0.78,0.626,0.9081
"EPFU","77162_SW",77162,"SW","Kootenay Region",50.886,-118.10586,8,8,TRUE,1,0.8751,0.7802,0.9416
"EPFU","79018_NE",79018,"NE","Kootenay Region",50.2021,-116.91007,8,7,TRUE,0.9571,0.8148,0.7015,0.9029
"EPFU","79018_NW",79018,"NW","Kootenay Region",50.19383,-116.94752,8,8,TRUE,1,0.8265,0.7063,0.9158
"EPFU","79018_SE",79018,"SE","Kootenay Region",50.18723,-116.90419,8,7,TRUE,0.9708,0.7862,0.6326,0.8972
"EPFU","79018_SW",79018,"SW","Kootenay Region",50.17771,-116.95968,7,6,TRUE,0.9684,0.8444,0.7427,0.9243
"EPFU","86074_NE",86074,"NE","South Coastal Region",49.23087,-122.3056,7,4,TRUE,0.6085,0.5932,0.438,0.7503
"EPFU","86074_NW",86074,"NW","South Coastal Region",49.18442,-122.40331,3,3,TRUE,1,0.7078,0.6212,0.7882
