"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","year","surveyed","n_visits","detected","p_occupied","psi_expected","psi_expected_lo95","psi_expected_hi95"
"MYVO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2020,TRUE,4,0,0.1851,0.6992,0.5669,0.8161
"MYVO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2021,TRUE,4,1,1,0.7898,0.6776,0.882
"MYVO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2022,TRUE,4,1,1,0.8189,0.7167,0.9016
"MYVO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2023,TRUE,4,1,1,0.8754,0.7861,0.9418
"MYVO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2024,TRUE,4,0,0.4662,0.8559,0.7591,0.928
"MYVO","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2025,TRUE,3,1,1,0.8575,0.766,0.9275
"MYVO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2017,TRUE,4,1,1,0.4053,0.1247,0.7497
"MYVO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2018,FALSE,0,NA,NA,0.6545,0.4453,0.8274
"MYVO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2019,TRUE,4,0,0.372,0.7284,0.5595,0.8541
"MYVO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2020,TRUE,4,1,1,0.7726,0.6204,0.8912
"MYVO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2021,TRUE,4,1,1,0.8462,0.7124,0.9362
"MYVO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2022,FALSE,0,NA,NA,0.8747,0.7571,0.9498
"MYVO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2023,FALSE,0,NA,NA,0.9145,0.8117,0.9716
"MYVO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2024,FALSE,0,NA,NA,0.9086,0.8117,0.9674
"MYVO","1194_SW",1194,"SW","Kootenay Region",50.0903,-117.4679,2025,FALSE,0,NA,NA,0.9132,0.8247,0.9682
"MYVO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2017,FALSE,0,NA,NA,0.5921,0.3584,0.8139
"MYVO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2018,FALSE,0,NA,NA,0.6383,0.5094,0.7575
"MYVO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2019,TRUE,3,0,0.1078,0.6045,0.4835,0.729
"MYVO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2020,TRUE,3,0,0.1891,0.6158,0.4806,0.7416
"MYVO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2021,TRUE,4,1,1,0.7121,0.5927,0.8196
"MYVO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2022,TRUE,3,1,1,0.7439,0.6308,0.8448
"MYVO","12522_NE",12522,"NE","South Coastal Region",49.72155,-124.51563,2023,FALSE,0,NA,NA,0.8129,0.705,0.9011
