"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"MYSE","47322_NW",47322,"NW","Northern Region",55.70016,-120.48989,6,3,TRUE,0.9438,0.4322,0.2751,0.6152
"MYSE","47322_SE",47322,"SE","Northern Region",55.64597,-120.40102,5,4,TRUE,0.9997,0.4914,0.2644,0.7369
"MYSE","47322_SW",47322,"SW","Northern Region",55.65446,-120.49465,8,1,TRUE,0.2131,0.3362,0.224,0.4736
"MYSE","57322_NE",57322,"NE","South Coastal Region",49.09454,-122.09881,7,0,FALSE,0.0021,0.0234,0.0025,0.0824
"MYSE","57322_NW",57322,"NW","South Coastal Region",49.07915,-122.16077,7,0,FALSE,0.0035,0.0127,0.0025,0.0344
"MYSE","57322_SE",57322,"SE","South Coastal Region",49.0141,-122.09198,7,0,FALSE,5e-04,0.0203,0.0026,0.0672
"MYSE","57322_SW",57322,"SW","South Coastal Region",49.01663,-122.15131,7,0,FALSE,0.0074,0.0243,0.0038,0.0665
"MYSE","58842_NW",58842,"NW","Northern Region",54.79952,-121.1886,2,0,FALSE,0.1883,0.2149,0.1201,0.341
"MYSE","58842_SE",58842,"SE","Northern Region",54.73781,-121.16052,2,1,TRUE,0.6238,0.2351,0.1032,0.5118
"MYSE","58842_SW",58842,"SW","Northern Region",54.75716,-121.25541,2,0,FALSE,0.071,0.2309,0.1021,0.5114
"MYSE","5994_NE",5994,"NE","Kootenay Region",49.26067,-115.24894,5,0,FALSE,0.0496,0.1665,0.1023,0.2518
"MYSE","5994_SE",5994,"SE","Kootenay Region",49.21228,-115.26277,5,0,FALSE,0.0206,0.1819,0.088,0.3281
"MYSE","60586_NW",60586,"NW","Kootenay Region",50.93041,-116.39001,6,1,TRUE,0.2169,0.1779,0.1192,0.2546
"MYSE","60586_SW",60586,"SW","Kootenay Region",50.90342,-116.39335,6,2,TRUE,0.3573,0.2546,0.1308,0.4145
"MYSE","6202_NE",6202,"NE","South Coastal Region",48.53741,-123.50119,6,0,FALSE,4e-04,0.016,0.0028,0.0494
"MYSE","6202_NW",6202,"NW","South Coastal Region",48.50788,-123.60088,6,0,FALSE,0.0017,0.0119,0.0022,0.0332
"MYSE","6202_SE",6202,"SE","South Coastal Region",48.48934,-123.5079,4,0,FALSE,3e-04,0.0136,0.0029,0.0346
"MYSE","6202_SW",6202,"SW","South Coastal Region",48.48637,-123.54913,7,0,FALSE,0.0019,0.0142,0.0025,0.0421
"MYSE","70250_NW",70250,"NW","Kootenay Region",51.24583,-116.91793,6,1,TRUE,0.2386,0.1808,0.1039,0.2892
"MYSE","70250_SW",70250,"SW","Kootenay Region",51.20982,-116.89974,4,1,TRUE,0.2611,0.1987,0.1319,0.2872
"MYSE","73002_NE",73002,"NE","Okanagan Region",50.85067,-121.87219,8,0,FALSE,0.0055,0.0428,0.01,0.1132
"MYSE","73002_SE",73002,"SE","Okanagan Region",50.82484,-121.86896,9,0,FALSE,0.0257,0.057,0.0146,0.1295
"MYSE","73002_SW",73002,"SW","Okanagan Region",50.80422,-121.87782,9,0,FALSE,0.0034,0.0399,0.0119,0.0902
"MYSE","73786_NW",73786,"NW","South Coastal Region",49.12334,-123.06198,9,0,FALSE,0.002,0.0175,0.0028,0.0541
"MYSE","73786_SE",73786,"SE","South Coastal Region",49.12604,-123.00163,9,0,FALSE,0.0011,0.0296,0.0029,0.1112
"MYSE","73786_SW",73786,"SW","South Coastal Region",49.10823,-123.07992,7,0,FALSE,0.0046,0.0259,0.0035,0.0783
"MYSE","77162_NE",77162,"NE","Kootenay Region",50.95478,-118.09975,5,1,TRUE,0.221,0.2773,0.0891,0.5943
"MYSE","77162_SW",77162,"SW","Kootenay Region",50.886,-118.10586,8,4,TRUE,0.5296,0.1801,0.1173,0.2562
"MYSE","79018_NE",79018,"NE","Kootenay Region",50.2021,-116.91007,8,1,TRUE,0.1358,0.1542,0.0914,0.2414
"MYSE","79018_NW",79018,"NW","Kootenay Region",50.19383,-116.94752,8,1,TRUE,0.1675,0.1722,0.091,0.2948
"MYSE","79018_SE",79018,"SE","Kootenay Region",50.18723,-116.90419,8,2,TRUE,0.2649,0.1484,0.0745,0.2395
"MYSE","79018_SW",79018,"SW","Kootenay Region",50.17771,-116.95968,7,1,TRUE,0.1545,0.1973,0.1232,0.2894
"MYSE","86074_NE",86074,"NE","South Coastal Region",49.23087,-122.3056,7,0,FALSE,9e-04,0.0142,0.0026,0.0394
"MYSE","86074_NW",86074,"NW","South Coastal Region",49.18442,-122.40331,3,0,FALSE,7e-04,0.0131,0.0027,0.0344
"MYSE","86074_SE",86074,"SE","South Coastal Region",49.16962,-122.3193,4,0,FALSE,4e-04,0.0182,0.0032,0.0505
"MYSE","86074_SW",86074,"SW","South Coastal Region",49.14174,-122.38204,6,0,FALSE,0.008,0.0143,0.0029,0.0368
"MYSE","89962_NE",89962,"NE","Kootenay Region",49.07682,-117.5986,3,0,FALSE,0.0327,0.1874,0.0964,0.3227
"MYSE","89962_SE",89962,"SE","Kootenay Region",49.00974,-117.57236,3,1,TRUE,0.3516,0.2175,0.1407,0.3037
"MYSE","89962_SW",89962,"SW","Kootenay Region",49.0077,-117.63034,3,0,FALSE,0.0341,0.1867,0.0763,0.359
"MYSE","93290_NE",93290,"NE","Okanagan Region",49.44361,-119.56535,6,0,FALSE,0.0076,0.046,0.0127,0.1078
"MYSE","93290_NW",93290,"NW","Okanagan Region",49.41531,-119.6018,9,0,FALSE,0.0115,0.041,0.0118,0.0938
"MYSE","93290_SE",93290,"SE","Okanagan Region",49.38433,-119.56165,8,0,FALSE,0.0063,0.0568,0.0157,0.1275
"MYSE","93290_SW",93290,"SW","Okanagan Region",49.37943,-119.59374,9,0,FALSE,0.0021,0.0581,0.0109,0.1712
"MYSE","94522_NW",94522,"NW","Northern Region",53.10732,-131.86467,3,0,FALSE,0.0601,0.2288,0.143,0.337
"MYSE","94522_SE",94522,"SE","Northern Region",53.08196,-131.77925,3,0,FALSE,0.0991,0.2624,0.1601,0.3731
"MYSE","9466_NE",9466,"NE","Northern Region",57.34435,-125.50932,2,0,FALSE,0.1286,0.3333,0.1958,0.5085
"MYSE","9466_NW",9466,"NW","Northern Region",57.3459,-125.55037,3,1,TRUE,0.4587,0.3112,0.1723,0.5102
"MYSE","9466_SE",9466,"SE","Northern Region",57.31575,-125.49037,3,0,FALSE,0.1113,0.2519,0.1411,0.428
"MYSE","9466_SW",9466,"SW","Northern Region",57.29483,-125.51474,3,1,TRUE,0.481,0.3698,0.2389,0.5232
"MYSE","986_NE",986,"NE","Northern Region",53.188,-121.30225,8,3,TRUE,0.5332,0.4195,0.1585,0.7525
"MYSE","986_SE",986,"SE","Northern Region",53.1392,-121.2577,6,3,TRUE,0.9795,0.4674,0.2318,0.7343
